trial,worker,mode,sample,window,cpu,memory
0,0,satcap,73,3,0.359,0.5281575520833334
0,0,satcap,74,3,0.319,0.5281575520833334
0,0,satcap,75,3,0.27899999999999997,0.5281575520833334
0,0,satcap,76,3,0.239,0.5750325520833334
0,0,satcap,77,3,0.27899999999999997,0.5750325520833334
0,0,satcap,78,3,0.239,0.5750325520833334
0,0,satcap,79,3,0.239,0.5750325520833334
0,2,satcap,0,0,0.237,0.259765625
0,2,satcap,1,0,0.355,0.25830078125
0,2,satcap,2,0,0.27699999999999997,0.209228515625
0,2,satcap,3,0,0.395,0.451416015625
0,2,satcap,4,0,0.355,0.6831868489583334
0,2,satcap,5,0,0.392,0.6831868489583334
0,2,satcap,6,0,0.386,0.6831868489583334
0,2,satcap,7,0,0.43799999999999994,0.6831868489583334
0,2,satcap,8,0,0.39799999999999996,0.6831868489583334
0,2,satcap,9,0,0.39899999999999997,0.6831868489583334
0,2,satcap,10,0,0.275,0.283447265625
0,2,satcap,11,0,0.35600000000000004,0.20890299479166666
0,2,satcap,12,0,0.198,0.3911946614583333
0,2,satcap,13,0,0.237,0.6307779947916666
0,2,satcap,14,0,0.19899999999999998,0.6307779947916666
0,2,satcap,15,0,0.12,0.6307779947916666
0,2,satcap,16,0,0.762,0.8550618489583334
0,2,satcap,17,0,0.198,0.187255859375
0,2,satcap,18,0,0.04,0.374755859375
0,2,satcap,19,0,0.079,0.632568359375
0,2,satcap,20,1,0.6809999999999999,0.8678385416666666
0,2,satcap,21,1,0.11800000000000001,0.246826171875
0,2,satcap,22,1,0.039,0.4681803385416667
0,2,satcap,23,1,0.079,0.731201171875
0,2,satcap,24,1,0.08,0.4689127604166667
0,2,satcap,25,1,0.731,1.0
0,2,satcap,26,1,0.715,1.0
0,2,satcap,27,1,0.8029999999999999,1.0
0,2,satcap,28,1,0.805,1.0
0,2,satcap,29,1,0.8809999999999999,1.0
0,2,satcap,30,1,0.318,0.4689127604166667
0,2,satcap,31,1,0.319,0.4715169270833333
0,2,satcap,32,1,0.319,0.4715169270833333
0,2,satcap,33,1,0.359,0.4715169270833333
0,2,satcap,34,1,0.276,0.6980794270833334
0,2,satcap,35,1,0.359,0.6980794270833334
0,2,satcap,36,1,0.319,0.6980794270833334
0,2,satcap,37,1,0.359,0.6980794270833334
0,2,satcap,38,1,0.39899999999999997,0.6980794270833334
0,2,satcap,39,1,0.358,0.7058919270833334
0,2,satcap,40,2,0.35600000000000004,0.7058919270833334
0,2,satcap,41,2,0.319,0.7058919270833334
0,2,satcap,42,2,0.239,0.7058919270833334
0,2,satcap,43,2,0.359,0.7058919270833334
0,2,satcap,44,2,0.9209999999999999,0.859130859375
0,2,satcap,45,2,0.157,0.23030598958333334
0,2,satcap,46,2,0.158,0.4803059895833333
0,2,satcap,47,2,0.08,0.4803059895833333
0,2,satcap,48,2,0.159,0.4803059895833333
0,2,satcap,49,2,0.079,0.6339518229166666
0,2,satcap,50,2,0.04,0.6339518229166666
0,2,satcap,51,2,0.08,0.6339518229166666
0,2,satcap,52,2,0.04,0.6652018229166666
0,2,satcap,53,2,0.04,0.6652018229166666
0,2,satcap,54,2,0.7140000000000001,0.8291829427083334
0,2,satcap,55,2,0.079,0.193115234375
0,2,satcap,56,2,0.039,0.458740234375
0,2,satcap,57,2,0.157,0.4697265625
0,2,satcap,58,2,0.157,0.4615885416666667
0,2,satcap,59,2,0.079,0.2731119791666667
0,2,satcap,60,3,0.19699999999999998,0.4580078125
0,2,satcap,61,3,0.239,0.4580078125
0,2,satcap,62,3,0.19899999999999998,0.4580078125
0,2,satcap,63,3,0.396,0.6116536458333334
0,2,satcap,64,3,0.27899999999999997,0.6116536458333334
0,2,satcap,65,3,0.319,0.6116536458333334
0,2,satcap,66,3,0.35700000000000004,0.7158203125
0,2,satcap,67,3,0.39899999999999997,0.7158203125
0,2,satcap,68,3,0.359,0.7158203125
0,2,satcap,69,3,0.359,0.7158203125
0,2,satcap,70,3,0.39899999999999997,0.7158203125
0,2,satcap,71,3,0.39899999999999997,0.7158203125
0,2,satcap,72,3,0.239,0.7158203125
0,2,satcap,73,3,0.319,0.7158203125
0,2,satcap,74,3,0.239,0.7158203125
0,2,satcap,75,3,0.27899999999999997,0.7158203125
0,2,satcap,76,3,0.239,0.7158203125
0,2,satcap,77,3,0.19899999999999998,0.7158203125
0,2,satcap,78,3,0.08,0.7158203125
0,2,satcap,79,3,0.079,0.7158203125
1,1,raw,0,0,0.276,0.2649739583333333
1,1,raw,1,0,0.34600000000000003,0.2294921875
1,1,raw,2,0,0.304,0.20402018229166666
1,1,raw,3,0,0.35,0.4175618489583333
1,1,raw,4,0,0.385,0.7066243489583334
1,1,raw,5,0,0.38299999999999995,0.4202473958333333
1,1,raw,6,0,0.355,0.4202473958333333
1,1,raw,7,0,0.313,0.6728515625
1,1,raw,8,0,0.35600000000000004,0.6728515625
1,1,raw,9,0,0.354,0.6728515625
1,1,raw,10,0,0.395,0.6728515625
1,1,raw,11,0,0.316,0.6728515625
1,1,raw,12,0,0.237,0.6728515625
1,1,raw,13,0,0.233,0.6728515625
1,1,raw,14,0,0.23199999999999998,0.6728515625
1,1,raw,15,0,0.159,0.6728515625
1,1,raw,16,0,0.157,0.6728515625
1,1,raw,17,0,0.156,0.6728515625
1,1,raw,18,0,0.158,0.7744140625
1,1,raw,19,0,0.079,0.7744140625
1,1,raw,20,1,0.039,0.7744140625
1,1,raw,21,1,0.078,0.7744140625
1,1,raw,22,1,0.039,0.7744140625
1,1,raw,23,1,0.079,0.7744140625
1,1,raw,24,1,0.667,0.7744140625
1,1,raw,25,1,0.674,0.7744140625
1,1,raw,26,1,0.7040000000000001,0.7744140625
1,1,raw,27,1,0.634,0.7744140625
1,1,raw,28,1,0.7829999999999999,0.7744140625
1,1,raw,29,1,0.742,0.7744140625
1,1,raw,30,1,0.156,0.7744140625
1,1,raw,31,1,0.195,0.7744140625
1,1,raw,32,1,0.9109999999999999,0.7744140625
1,1,raw,33,1,0.27699999999999997,0.7744140625
1,1,raw,34,1,0.35700000000000004,0.7744140625
1,1,raw,35,1,0.317,0.7744140625
1,1,raw,36,1,0.951,0.7744140625
1,1,raw,37,1,0.396,0.7744140625
1,1,raw,38,1,0.35600000000000004,0.7744140625
1,1,raw,39,1,0.35600000000000004,0.7744140625
1,1,raw,40,2,0.317,0.7744140625
1,1,raw,41,2,0.396,0.7744140625
1,1,raw,42,2,0.317,0.7744140625
1,1,raw,43,2,0.35700000000000004,0.7744140625
1,1,raw,44,2,0.27699999999999997,0.7744140625
1,1,raw,45,2,0.23800000000000002,0.7744140625
1,1,raw,46,2,0.27699999999999997,0.7744140625
1,1,raw,47,2,0.23600000000000002,0.7744140625
1,1,raw,48,2,0.11900000000000001,0.7744140625
1,1,raw,49,2,0.04,0.7744140625
1,1,raw,50,2,0.079,0.7744140625
1,1,raw,51,2,0.079,0.7744140625
1,1,raw,52,2,0.039,0.7744140625
1,1,raw,53,2,0.079,0.7744140625
1,1,raw,54,2,0.079,0.7744140625
1,1,raw,55,2,0.04,0.7744140625
1,1,raw,56,2,0.079,0.7744140625
1,1,raw,57,2,0.079,0.7744140625
1,1,raw,58,2,0.075,0.7744140625
1,1,raw,59,2,0.037000000000000005,0.7744140625
1,1,raw,60,3,0.07,0.7744140625
1,1,raw,61,3,0.039,0.7744140625
1,1,raw,62,3,0.076,0.7744140625
1,1,raw,63,3,0.073,0.7744140625
1,1,raw,64,3,0.114,0.7744140625
1,1,raw,65,3,0.078,0.7744140625
1,1,raw,66,3,0.35600000000000004,0.7744140625
1,1,raw,67,3,0.157,0.7744140625
1,1,raw,68,3,0.344,0.7744140625
1,1,raw,69,3,0.27399999999999997,0.7744140625
1,1,raw,70,3,0.307,0.7744140625
1,1,raw,71,3,0.11800000000000001,0.7744140625
1,1,raw,72,3,0.11699999999999999,0.7744140625
1,1,raw,73,3,0.156,0.7744140625
1,1,raw,74,3,0.109,0.7744140625
1,1,raw,75,3,0.158,0.7744140625
1,1,raw,76,3,0.078,0.7744140625
1,1,raw,77,3,0.077,0.7744140625
1,1,raw,78,3,0.11900000000000001,0.7744140625
1,1,raw,79,3,0.079,0.7744140625
1,3,raw,0,0,0.315,0.259765625
1,3,raw,1,0,0.31,0.24308268229166666
1,3,raw,2,0,0.311,0.2772623697916667
1,3,raw,3,0,0.391,0.2841796875
1,3,raw,4,0,0.997,0.254150390625
1,3,raw,5,0,0.336,0.4624837239583333
1,3,raw,6,0,0.355,0.4624837239583333
1,3,raw,7,0,0.91,0.4624837239583333
1,3,raw,8,0,0.431,0.4624837239583333
1,3,raw,9,0,0.276,0.4624837239583333
1,3,raw,10,0,0.23600000000000002,0.605712890625
1,3,raw,11,0,0.27699999999999997,0.605712890625
1,3,raw,12,0,0.317,0.605712890625
1,3,raw,13,0,0.19699999999999998,0.7020670572916666
1,3,raw,14,0,0.158,0.7020670572916666
1,3,raw,15,0,0.11900000000000001,0.7020670572916666
1,3,raw,16,0,0.039,0.7020670572916666
1,3,raw,17,0,0.11900000000000001,0.7020670572916666
1,3,raw,18,0,0.079,0.7020670572916666
1,3,raw,19,0,0.11900000000000001,0.7020670572916666
1,3,raw,20,1,0.04,0.7020670572916666
1,3,raw,21,1,0.079,0.7020670572916666
1,3,raw,22,1,0.039,0.7020670572916666
1,3,raw,23,1,0.079,0.7020670572916666
1,3,raw,24,1,0.632,0.7020670572916666
1,3,raw,25,1,0.158,0.7020670572916666
1,3,raw,26,1,0.158,0.7020670572916666
1,3,raw,27,1,0.19699999999999998,0.7020670572916666
1,3,raw,28,1,0.237,0.7020670572916666
1,3,raw,29,1,0.23800000000000002,0.7020670572916666
1,3,raw,30,1,0.27699999999999997,0.7020670572916666
1,3,raw,31,1,0.35100000000000003,0.3053385416666667
1,3,raw,32,1,0.35100000000000003,0.305908203125
1,3,raw,33,1,0.353,0.2516276041666667
1,3,raw,34,1,0.43,0.5485026041666666
1,3,raw,35,1,0.396,0.2517903645833333
1,3,raw,36,1,0.392,0.4523111979166667
1,3,raw,37,1,0.353,0.65283203125
1,3,raw,38,1,0.395,0.65283203125
1,3,raw,39,1,0.396,0.65283203125
1,3,raw,40,2,0.315,0.7413736979166666
1,3,raw,41,2,0.316,0.7413736979166666
1,3,raw,42,2,0.237,0.7413736979166666
1,3,raw,43,2,0.198,0.7413736979166666
1,3,raw,44,2,0.158,0.7413736979166666
1,3,raw,45,2,0.7909999999999999,0.7413736979166666
1,3,raw,46,2,0.87,0.7413736979166666
1,3,raw,47,2,0.752,0.7413736979166666
1,3,raw,48,2,0.6729999999999999,0.7413736979166666
1,3,raw,49,2,0.672,0.7413736979166666
1,3,raw,50,2,0.078,0.7413736979166666
1,3,raw,51,2,0.079,0.7413736979166666
1,3,raw,52,2,0.11900000000000001,0.7413736979166666
1,3,raw,53,2,0.079,0.7413736979166666
1,3,raw,54,2,0.079,0.7413736979166666
1,3,raw,55,2,0.079,0.7413736979166666
1,3,raw,56,2,0.079,0.7413736979166666
1,3,raw,57,2,0.079,0.7413736979166666
1,3,raw,58,2,0.14400000000000002,0.7413736979166666
1,3,raw,59,2,0.265,0.7413736979166666
1,3,raw,60,3,0.505,0.7413736979166666
1,3,raw,61,3,0.141,0.7413736979166666
1,3,raw,62,3,0.11699999999999999,0.7413736979166666
1,3,raw,63,3,0.11699999999999999,0.7413736979166666
1,3,raw,64,3,0.11699999999999999,0.7413736979166666
1,3,raw,65,3,0.141,0.7413736979166666
1,3,raw,66,3,0.307,0.337890625
1,3,raw,67,3,0.312,0.21671549479166666
1,3,raw,68,3,0.39299999999999996,0.4146321614583333
1,3,raw,69,3,0.33799999999999997,0.620361328125
1,3,raw,70,3,0.316,0.620361328125
1,3,raw,71,3,0.158,0.620361328125
1,3,raw,72,3,0.153,0.6724446614583334
1,3,raw,73,3,0.11900000000000001,0.6724446614583334
1,3,raw,74,3,0.11599999999999999,0.6724446614583334
1,3,raw,75,3,0.107,0.721923828125
1,3,raw,76,3,0.079,0.721923828125
1,3,raw,77,3,0.038,0.721923828125
1,3,raw,78,3,0.038,0.721923828125
1,3,raw,79,3,0.037000000000000005,0.721923828125
1,0,raw,0,0,0.19699999999999998,0.21549479166666666
1,0,raw,1,0,0.23199999999999998,0.19816080729166666
1,0,raw,2,0,0.868,0.7823893229166666
1,0,raw,3,0,0.31,0.2635091145833333
1,0,raw,4,0,0.382,0.24186197916666666
1,0,raw,5,0,0.302,0.2559407552083333
1,0,raw,6,0,0.314,0.4720865885416667
1,0,raw,7,0,0.35700000000000004,0.4720865885416667
1,0,raw,8,0,0.35700000000000004,0.4720865885416667
1,0,raw,9,0,0.353,0.6465657552083334
1,0,raw,10,0,0.317,0.6465657552083334
1,0,raw,11,0,0.317,0.6465657552083334
1,0,raw,12,0,0.396,0.6465657552083334
1,0,raw,13,0,0.278,0.6465657552083334
1,0,raw,14,0,0.35600000000000004,0.6465657552083334
1,0,raw,15,0,0.11900000000000001,0.6465657552083334
1,0,raw,16,0,0.237,0.6465657552083334
1,0,raw,17,0,0.158,0.6465657552083334
1,0,raw,18,0,0.158,0.6465657552083334
1,0,raw,19,0,0.11900000000000001,0.6465657552083334
1,0,raw,20,1,0.6459999999999999,0.8284505208333334
1,0,raw,21,1,0.11699999999999999,0.2591145833333333
1,0,raw,22,1,0.079,0.4778645833333333
1,0,raw,23,1,0.11800000000000001,0.71484375
1,0,raw,24,1,0.079,0.479248046875
1,0,raw,25,1,0.04,0.479248046875
1,0,raw,26,1,0.078,0.7631022135416666
1,0,raw,27,1,0.079,0.479248046875
1,0,raw,28,1,0.079,0.479248046875
1,0,raw,29,1,0.11800000000000001,0.5990397135416666
1,0,raw,30,1,0.079,0.5990397135416666
1,0,raw,31,1,0.879,0.79931640625
1,0,raw,32,1,0.157,0.18204752604166666
1,0,raw,33,1,0.275,0.445068359375
1,0,raw,34,1,0.315,0.6143391927083334
1,0,raw,35,1,0.317,0.6143391927083334
1,0,raw,36,1,0.397,0.6143391927083334
1,0,raw,37,1,0.317,0.6143391927083334
1,0,raw,38,1,0.9520000000000001,0.878173828125
1,0,raw,39,1,0.391,0.291259765625
1,0,raw,40,2,0.433,0.4683430989583333
1,0,raw,41,2,0.317,0.4683430989583333
1,0,raw,42,2,0.27699999999999997,0.5048014322916666
1,0,raw,43,2,0.353,0.7652180989583334
1,0,raw,44,2,0.23800000000000002,0.7652180989583334
1,0,raw,45,2,0.8759999999999999,0.8642578125
1,0,raw,46,2,0.8759999999999999,0.8193359375
1,0,raw,47,2,0.8390000000000001,0.8307291666666666
1,0,raw,48,2,0.8009999999999999,0.8238118489583334
1,0,raw,49,2,0.7609999999999999,0.8789876302083334
1,0,raw,50,2,0.078,0.2513020833333333
1,0,raw,51,2,0.11800000000000001,0.44921875
1,0,raw,52,2,0.078,0.6940104166666666
1,0,raw,53,2,0.079,0.6940104166666666
1,0,raw,54,2,0.04,0.6940104166666666
1,0,raw,55,2,0.079,0.7278645833333334
1,0,raw,56,2,0.04,0.7278645833333334
1,0,raw,57,2,0.11800000000000001,0.7278645833333334
1,0,raw,58,2,0.039,0.7278645833333334
1,0,raw,59,2,0.077,0.7278645833333334
1,0,raw,60,3,0.09699999999999999,0.7278645833333334
1,0,raw,61,3,0.073,0.7278645833333334
1,0,raw,62,3,0.07400000000000001,0.7278645833333334
1,0,raw,63,3,0.035,0.7278645833333334
1,0,raw,64,3,0.115,0.7278645833333334
1,0,raw,65,3,0.11599999999999999,0.7278645833333334
1,0,raw,66,3,0.27699999999999997,0.7278645833333334
1,0,raw,67,3,0.266,0.7278645833333334
1,0,raw,68,3,0.266,0.7278645833333334
1,0,raw,69,3,0.35600000000000004,0.7278645833333334
1,0,raw,70,3,0.35100000000000003,0.7278645833333334
1,0,raw,71,3,0.196,0.7278645833333334
1,0,raw,72,3,0.156,0.7278645833333334
1,0,raw,73,3,0.107,0.7278645833333334
1,0,raw,74,3,0.156,0.7278645833333334
1,0,raw,75,3,0.11699999999999999,0.7278645833333334
1,0,raw,76,3,0.35700000000000004,0.8427734375
1,0,raw,77,3,0.15,0.289794921875
1,0,raw,78,3,0.079,0.5059407552083334
1,0,raw,79,3,0.079,0.5059407552083334
1,2,raw,0,0,0.275,0.2805989583333333
1,2,raw,1,0,0.945,0.781494140625
1,2,raw,2,0,0.313,0.22574869791666666
1,2,raw,3,0,0.431,0.43408203125
1,2,raw,4,0,0.389,0.6319986979166666
1,2,raw,5,0,0.865,0.8597005208333334
1,2,raw,6,0,0.973,0.8225911458333334
1,2,raw,7,0,0.9129999999999999,0.8672688802083334
1,2,raw,8,0,0.938,0.8458658854166666
1,2,raw,9,0,0.9159999999999999,0.7664388020833334
1,2,raw,10,0,0.348,0.2801920572916667
1,2,raw,11,0,0.275,0.4702962239583333
1,2,raw,12,0,0.27699999999999997,0.4702962239583333
1,2,raw,13,0,0.23800000000000002,0.4702962239583333
1,2,raw,14,0,0.11800000000000001,0.652587890625
1,2,raw,15,0,0.11900000000000001,0.652587890625
1,2,raw,16,0,0.11900000000000001,0.652587890625
1,2,raw,17,0,0.04,0.652587890625
1,2,raw,18,0,0.7609999999999999,0.8968098958333334
1,2,raw,19,0,0.078,0.299072265625
1,2,raw,20,1,0.039,0.271484375
1,2,raw,21,1,0.11800000000000001,0.5084635416666666
1,2,raw,22,1,0.04,0.5084635416666666
1,2,raw,23,1,0.079,0.5084635416666666
1,2,raw,24,1,0.684,1.0
1,2,raw,25,1,0.11800000000000001,0.5089518229166666
1,2,raw,26,1,0.11900000000000001,0.5089518229166666
1,2,raw,27,1,0.079,0.7224934895833334
1,2,raw,28,1,0.19699999999999998,0.7224934895833334
1,2,raw,29,1,0.158,0.7224934895833334
1,2,raw,30,1,0.198,0.7355143229166666
1,2,raw,31,1,0.35700000000000004,0.7355143229166666
1,2,raw,32,1,0.314,0.7355143229166666
1,2,raw,33,1,0.27699999999999997,0.7355143229166666
1,2,raw,34,1,0.436,0.7355143229166666
1,2,raw,35,1,0.317,0.7355143229166666
1,2,raw,36,1,0.396,0.7355143229166666
1,2,raw,37,1,0.436,0.7355143229166666
1,2,raw,38,1,0.436,0.7355143229166666
1,2,raw,39,1,0.396,0.7355143229166666
1,2,raw,40,2,0.317,0.7355143229166666
1,2,raw,41,2,0.27699999999999997,0.7355143229166666
1,2,raw,42,2,0.396,0.7355143229166666
1,2,raw,43,2,0.27699999999999997,0.7355143229166666
1,2,raw,44,2,0.23800000000000002,0.7355143229166666
1,2,raw,45,2,0.19399999999999998,0.3317057291666667
1,2,raw,46,2,0.23399999999999999,0.24462890625
1,2,raw,47,2,0.196,0.49462890625
1,2,raw,48,2,0.039,0.7159830729166666
1,2,raw,49,2,0.11900000000000001,0.7159830729166666
1,2,raw,50,2,0.11900000000000001,0.7159830729166666
1,2,raw,51,2,0.079,0.7159830729166666
1,2,raw,52,2,0.04,0.7159830729166666
1,2,raw,53,2,0.079,0.7159830729166666
1,2,raw,54,2,0.04,0.7159830729166666
1,2,raw,55,2,0.079,0.7316080729166666
1,2,raw,56,2,0.04,0.7316080729166666
1,2,raw,57,2,0.079,0.7316080729166666
1,2,raw,58,2,0.157,0.7316080729166666
1,2,raw,59,2,0.039,0.7316080729166666
1,2,raw,60,3,0.078,0.7316080729166666
1,2,raw,61,3,0.038,0.7316080729166666
1,2,raw,62,3,0.07400000000000001,0.7316080729166666
1,2,raw,63,3,0.077,0.7316080729166666
1,2,raw,64,3,0.11699999999999999,0.7316080729166666
1,2,raw,65,3,0.595,0.8539225260416666
1,2,raw,66,3,0.871,0.8492024739583334
1,2,raw,67,3,0.8029999999999999,0.8818359375
1,2,raw,68,3,0.86,0.864990234375
1,2,raw,69,3,0.87,0.8026529947916666
1,2,raw,70,3,0.34700000000000003,0.2939453125
1,2,raw,71,3,0.14300000000000002,0.5205078125
1,2,raw,72,3,0.156,0.5205078125
1,2,raw,73,3,0.078,0.5205078125
1,2,raw,74,3,0.151,0.6767578125
1,2,raw,75,3,0.107,0.6767578125
1,2,raw,76,3,0.11699999999999999,0.6767578125
1,2,raw,77,3,0.079,0.6767578125
1,2,raw,78,3,0.039,0.6767578125
1,2,raw,79,3,0.073,0.7080078125
1,1,satcap,0,0,0.11199999999999999,0.2649739583333333
1,1,satcap,1,0,0.158,0.21720377604166666
1,1,satcap,2,0,0.11599999999999999,0.191650390625
1,1,satcap,3,0,0.11800000000000001,0.4051920572916667
1,1,satcap,4,0,0.182,0.6942545572916666
1,1,satcap,5,0,0.17600000000000002,0.4076334635416667
1,1,satcap,6,0,0.14800000000000002,0.4076334635416667
1,1,satcap,7,0,0.11800000000000001,0.6602376302083334
1,1,satcap,8,0,0.157,0.6602376302083334
1,1,satcap,9,0,0.12,0.6602376302083334
1,1,satcap,10,0,0.19899999999999998,0.6602376302083334
1,1,satcap,11,0,0.12,0.6602376302083334
1,1,satcap,12,0,0.08,0.6602376302083334
1,1,satcap,13,0,0.11800000000000001,0.6602376302083334
1,1,satcap,14,0,0.12,0.6602376302083334
1,1,satcap,15,0,0.04,0.6602376302083334
1,1,satcap,16,0,0.04,0.6602376302083334
1,1,satcap,17,0,0.08,0.6602376302083334
1,1,satcap,18,0,0.04,0.7618001302083334
1,1,satcap,19,0,0.04,0.7618001302083334
1,1,satcap,20,1,0.035,0.77587890625
1,1,satcap,21,1,0.04,0.77587890625
1,1,satcap,22,1,0.04,0.77587890625
1,1,satcap,23,1,0.04,0.77587890625
1,1,satcap,24,1,0.27899999999999997,0.77587890625
1,1,satcap,25,1,0.239,0.77587890625
1,1,satcap,26,1,0.27899999999999997,0.77587890625
1,1,satcap,27,1,0.27899999999999997,0.77587890625
1,1,satcap,28,1,0.27899999999999997,0.77587890625
1,1,satcap,29,1,0.27899999999999997,0.77587890625
1,1,satcap,30,1,0.08,0.77587890625
1,1,satcap,31,1,0.04,0.77587890625
1,1,satcap,32,1,0.326,0.77587890625
1,1,satcap,33,1,0.12,0.77587890625
1,1,satcap,34,1,0.12,0.77587890625
1,1,satcap,35,1,0.159,0.77587890625
1,1,satcap,36,1,0.319,0.77587890625
1,1,satcap,37,1,0.12,0.77587890625
1,1,satcap,38,1,0.12,0.77587890625
1,1,satcap,39,1,0.12,0.77587890625
1,1,satcap,40,2,0.078,0.77587890625
1,1,satcap,41,2,0.12,0.77587890625
1,1,satcap,42,2,0.08,0.77587890625
1,1,satcap,43,2,0.08,0.77587890625
1,1,satcap,44,2,0.08,0.77587890625
1,1,satcap,45,2,0.11900000000000001,0.77587890625
1,1,satcap,46,2,0.08,0.77587890625
1,1,satcap,47,2,0.12,0.77587890625
1,1,satcap,48,2,0.04,0.77587890625
1,1,satcap,49,2,0.0,0.77587890625
1,1,satcap,50,2,0.04,0.77587890625
1,1,satcap,51,2,0.04,0.77587890625
1,1,satcap,52,2,0.0,0.77587890625
1,1,satcap,53,2,0.07,0.77587890625
1,1,satcap,54,2,0.069,0.77587890625
1,1,satcap,55,2,0.0,0.77587890625
1,1,satcap,56,2,0.04,0.77587890625
1,1,satcap,57,2,0.0,0.77587890625
1,1,satcap,58,2,0.04,0.77587890625
1,1,satcap,59,2,0.04,0.77587890625
1,1,satcap,60,3,0.039,0.77587890625
1,1,satcap,61,3,0.08,0.77587890625
1,1,satcap,62,3,0.08,0.77587890625
1,1,satcap,63,3,0.08,0.77587890625
1,1,satcap,64,3,0.11900000000000001,0.77587890625
1,1,satcap,65,3,0.12,0.77587890625
1,1,satcap,66,3,0.12,0.77587890625
1,1,satcap,67,3,0.12,0.77587890625
1,1,satcap,68,3,0.08,0.77587890625
1,1,satcap,69,3,0.12,0.77587890625
1,1,satcap,70,3,0.12,0.77587890625
1,1,satcap,71,3,0.12,0.77587890625
1,1,satcap,72,3,0.159,0.77587890625
1,1,satcap,73,3,0.109,0.77587890625
1,1,satcap,74,3,0.12,0.77587890625
1,1,satcap,75,3,0.12,0.77587890625
1,1,satcap,76,3,0.159,0.77587890625
1,1,satcap,77,3,0.04,0.77587890625
1,1,satcap,78,3,0.08,0.77587890625
1,1,satcap,79,3,0.08,0.77587890625
1,3,satcap,0,0,0.11599999999999999,0.2623697916666667
1,3,satcap,1,0,0.155,0.23331705729166666
1,3,satcap,2,0,0.077,0.2674153645833333
1,3,satcap,3,0,0.179,0.2743326822916667
1,3,satcap,4,0,0.386,0.24405924479166666
1,3,satcap,5,0,0.187,0.452392578125
1,3,satcap,6,0,0.146,0.452392578125
1,3,satcap,7,0,0.39899999999999997,0.452392578125
1,3,satcap,8,0,0.19899999999999998,0.452392578125
1,3,satcap,9,0,0.12,0.452392578125
1,3,satcap,10,0,0.079,0.5956217447916666
1,3,satcap,11,0,0.12,0.5956217447916666
1,3,satcap,12,0,0.12,0.5956217447916666
1,3,satcap,13,0,0.11599999999999999,0.6893717447916666
1,3,satcap,14,0,0.0,0.6893717447916666
1,3,satcap,15,0,0.079,0.6893717447916666
1,3,satcap,16,0,0.04,0.6893717447916666
1,3,satcap,17,0,0.04,0.6893717447916666
1,3,satcap,18,0,0.0,0.6893717447916666
1,3,satcap,19,0,0.08,0.6893717447916666
1,3,satcap,20,1,0.035,0.7034505208333334
1,3,satcap,21,1,0.04,0.7034505208333334
1,3,satcap,22,1,0.039,0.7034505208333334
1,3,satcap,23,1,0.046,0.7034505208333334
1,3,satcap,24,1,0.239,0.7034505208333334
1,3,satcap,25,1,0.08,0.7034505208333334
1,3,satcap,26,1,0.08,0.7034505208333334
1,3,satcap,27,1,0.039,0.7034505208333334
1,3,satcap,28,1,0.158,0.7034505208333334
1,3,satcap,29,1,0.04,0.7034505208333334
1,3,satcap,30,1,0.12,0.7034505208333334
1,3,satcap,31,1,0.11800000000000001,0.3065592447916667
1,3,satcap,32,1,0.142,0.30712890625
1,3,satcap,33,1,0.11800000000000001,0.2528483072916667
1,3,satcap,34,1,0.11599999999999999,0.5497233072916666
1,3,satcap,35,1,0.11900000000000001,0.2529296875
1,3,satcap,36,1,0.158,0.4534505208333333
1,3,satcap,37,1,0.158,0.6539713541666666
1,3,satcap,38,1,0.159,0.6539713541666666
1,3,satcap,39,1,0.158,0.6539713541666666
1,3,satcap,40,2,0.107,0.7425130208333334
1,3,satcap,41,2,0.12,0.7425130208333334
1,3,satcap,42,2,0.12,0.7425130208333334
1,3,satcap,43,2,0.08,0.7425130208333334
1,3,satcap,44,2,0.079,0.7425130208333334
1,3,satcap,45,2,0.319,0.7425130208333334
1,3,satcap,46,2,0.359,0.7425130208333334
1,3,satcap,47,2,0.27899999999999997,0.7425130208333334
1,3,satcap,48,2,0.319,0.7425130208333334
1,3,satcap,49,2,0.239,0.7425130208333334
1,3,satcap,50,2,0.039,0.7425130208333334
1,3,satcap,51,2,0.04,0.7425130208333334
1,3,satcap,52,2,0.079,0.7425130208333334
1,3,satcap,53,2,0.091,0.7425130208333334
1,3,satcap,54,2,0.039,0.7425130208333334
1,3,satcap,55,2,0.04,0.7425130208333334
1,3,satcap,56,2,0.04,0.7425130208333334
1,3,satcap,57,2,0.04,0.7425130208333334
1,3,satcap,58,2,0.08,0.7425130208333334
1,3,satcap,59,2,0.319,0.7425130208333334
1,3,satcap,60,3,0.315,0.7425130208333334
1,3,satcap,61,3,0.11800000000000001,0.7425130208333334
1,3,satcap,62,3,0.08,0.7425130208333334
1,3,satcap,63,3,0.078,0.7425130208333334
1,3,satcap,64,3,0.07200000000000001,0.7425130208333334
1,3,satcap,65,3,0.16,0.7425130208333334
1,3,satcap,66,3,0.114,0.3387858072916667
1,3,satcap,67,3,0.19699999999999998,0.21761067708333334
1,3,satcap,68,3,0.11900000000000001,0.41552734375
1,3,satcap,69,3,0.21600000000000003,0.6212565104166666
1,3,satcap,70,3,0.159,0.6212565104166666
1,3,satcap,71,3,0.11800000000000001,0.6212565104166666
1,3,satcap,72,3,0.159,0.67333984375
