seed,policy,provisioning_delay_epochs,test_epochs,test_requests,p50_latency_ms,p95_latency_ms,p99_latency_ms,sla_violation_fraction,scale_fraction,event_coverage_fraction,missed_event_fraction,mean_epoch_p95_ms,worker_epoch_cost
20260742,snapshot,0,50,1198,2.0,26.00000000000001,40.51500000000001,0.13689482470784642,0.5,0.5217391304347826,0.22,5.635999999999999,175.0
20260742,snapshot,1,50,1198,2.4999999999999996,32.074999999999946,47.515000000000015,0.14023372287145242,0.52,0.5652173913043478,0.2,5.893000000000002,178.0
20260742,snapshot,2,50,1198,2.4999999999999987,15.574999999999937,29.54499999999997,0.09432387312186978,0.54,0.5652173913043478,0.2,5.074000000000001,181.0
20260742,satcap,0,50,1198,2.5000000000000004,26.00000000000001,40.51500000000001,0.15943238731218698,0.48,0.5217391304347826,0.22,6.234,172.0
20260742,satcap,1,50,1198,3.0,32.074999999999946,47.515000000000015,0.17111853088480802,0.48,0.43478260869565216,0.26,6.731500000000001,172.0
20260742,satcap,2,50,1198,3.0,19.000000000000007,29.544999999999973,0.1285475792988314,0.5,0.5217391304347826,0.22,5.977000000000001,175.0
20260743,no_action,0,50,2554,18.500000000000007,44.50000000000003,50.50000000000003,0.6480031323414253,0.0,0.0,0.74,27.750500000000013,100.0
20260743,no_action,1,50,2554,18.500000000000007,44.50000000000003,50.50000000000003,0.6480031323414253,0.0,0.0,0.74,27.750500000000013,100.0
20260743,no_action,2,50,2554,18.500000000000007,44.50000000000003,50.50000000000003,0.6480031323414253,0.0,0.0,0.74,27.750500000000013,100.0
20260743,reactive,0,50,2554,5.499999999999999,14.174999999999956,26.50000000000001,0.10258418167580266,0.74,0.8648648648648649,0.1,9.093,211.0
20260743,reactive,1,50,2554,5.5,15.500000000000002,34.500000000000014,0.1115896632732968,0.74,0.8378378378378378,0.12,9.545500000000002,211.0
20260743,reactive,2,50,2554,5.9999999999999964,29.00000000000001,43.23499999999993,0.15857478465152702,0.76,0.8108108108108109,0.14,10.735999999999999,214.0
20260743,snapshot,0,50,2554,5.5,23.500000000000007,42.50000000000002,0.1331245105716523,0.78,0.8378378378378378,0.12,10.012,217.0
20260743,snapshot,1,50,2554,5.999999999999998,29.50000000000001,46.50000000000003,0.16523101018010963,0.78,0.8378378378378378,0.12,11.123000000000001,217.0
20260743,snapshot,2,50,2554,5.999999999999998,29.00000000000001,39.73499999999992,0.1898981989036805,0.78,0.7567567567567568,0.18,11.5395,217.0
20260743,satcap,0,50,2554,5.499999999999999,14.174999999999956,26.50000000000001,0.10258418167580266,0.74,0.8648648648648649,0.1,9.093,211.0
20260743,satcap,1,50,2554,5.5,15.500000000000002,34.500000000000014,0.1115896632732968,0.74,0.8378378378378378,0.12,9.545500000000002,211.0
20260743,satcap,2,50,2554,5.9999999999999964,29.00000000000001,43.23499999999993,0.15857478465152702,0.76,0.8108108108108109,0.14,10.735999999999999,214.0
20260744,no_action,0,50,1167,7.999999999999998,42.00000000000002,49.00000000000003,0.39845758354755784,0.0,0.0,0.42,10.527000000000001,100.0
20260744,no_action,1,50,1167,7.999999999999998,42.00000000000002,49.00000000000003,0.39845758354755784,0.0,0.0,0.42,10.527000000000001,100.0
20260744,no_action,2,50,1167,7.999999999999998,42.00000000000002,49.00000000000003,0.39845758354755784,0.0,0.0,0.42,10.527000000000001,100.0
20260744,reactive,0,50,1167,3.4999999999999996,11.850000000000025,14.000000000000004,0.04113110539845758,0.42,0.6666666666666666,0.14,4.345000000000001,163.0
20260744,reactive,1,50,1167,3.5000000000000004,14.000000000000004,31.669999999999977,0.0805484147386461,0.42,0.6666666666666666,0.14,5.0120000000000005,163.0
20260744,reactive,2,50,1167,3.5000000000000004,16.850000000000026,31.669999999999977,0.1062553556126821,0.42,0.5238095238095238,0.2,5.290000000000001,163.0
20260744,snapshot,0,50,1167,3.4999999999999987,14.000000000000004,31.669999999999977,0.0805484147386461,0.5,0.6190476190476191,0.16,4.686000000000001,175.0
20260744,snapshot,1,50,1167,3.4999999999999996,16.850000000000026,31.669999999999977,0.1062553556126821,0.5,0.6190476190476191,0.16,5.053000000000001,175.0
20260744,snapshot,2,50,1167,3.5000000000000004,28.850000000000037,41.5099999999999,0.181662382176521,0.48,0.5238095238095238,0.2,6.151500000000001,172.0
20260744,satcap,0,50,1167,3.4999999999999996,11.850000000000025,14.000000000000004,0.04113110539845758,0.42,0.6666666666666666,0.14,4.345000000000001,163.0
20260744,satcap,1,50,1167,3.5000000000000004,14.000000000000004,31.669999999999977,0.0805484147386461,0.42,0.6666666666666666,0.14,5.0120000000000005,163.0
20260744,satcap,2,50,1167,3.5000000000000004,16.850000000000026,31.669999999999977,0.1062553556126821,0.42,0.5238095238095238,0.2,5.290000000000001,163.0
20260745,no_action,0,50,2025,15.0,39.4,49.38000000000003,0.5698765432098766,0.0,0.0,0.72,20.89750000000001,100.0
20260745,no_action,1,50,2025,15.0,39.4,49.38000000000003,0.5698765432098766,0.0,0.0,0.72,20.89750000000001,100.0
20260745,no_action,2,50,2025,15.0,39.4,49.38000000000003,0.5698765432098766,0.0,0.0,0.72,20.89750000000001,100.0
20260745,reactive,0,50,2025,3.999999999999999,11.0,14.000000000000004,0.024691358024691357,0.7,0.9166666666666666,0.06,5.846,205.0
20260745,reactive,1,50,2025,3.999999999999999,11.0,14.000000000000004,0.024691358024691357,0.68,0.8888888888888888,0.08,5.985999999999999,202.0
20260745,reactive,2,50,2025,3.999999999999999,11.0,14.000000000000004,0.025185185185185185,0.66,0.8888888888888888,0.08,6.067999999999999,199.0
20260745,snapshot,0,50,2025,3.999999999999999,11.999999999999998,38.38000000000002,0.04938271604938271,0.72,0.8888888888888888,0.08,6.591000000000001,208.0
20260745,snapshot,1,50,2025,3.999999999999999,12.0,29.14,0.04938271604938271,0.72,0.8611111111111112,0.1,6.4755,208.0
20260745,snapshot,2,50,2025,4.0,13.000000000000005,31.380000000000013,0.06172839506172839,0.7,0.8611111111111112,0.1,6.8275000000000015,205.0
20260745,satcap,0,50,2025,3.999999999999999,11.0,14.000000000000004,0.024691358024691357,0.7,0.9166666666666666,0.06,5.846,205.0
20260745,satcap,1,50,2025,3.999999999999999,11.0,14.000000000000004,0.024691358024691357,0.68,0.8888888888888888,0.08,5.985999999999999,202.0
20260745,satcap,2,50,2025,3.999999999999999,11.0,14.000000000000004,0.025185185185185185,0.66,0.8888888888888888,0.08,6.067999999999999,199.0
20260746,no_action,0,50,999,5.499999999999999,32.000000000000014,41.01000000000001,0.2852852852852853,0.0,0.0,0.38,8.2485,100.0
20260746,no_action,1,50,999,5.499999999999999,32.000000000000014,41.01000000000001,0.2852852852852853,0.0,0.0,0.38,8.2485,100.0
20260746,no_action,2,50,999,5.499999999999999,32.000000000000014,41.01000000000001,0.2852852852852853,0.0,0.0,0.38,8.2485,100.0
20260746,reactive,0,50,999,2.9999999999999973,13.000000000000002,17.009999999999998,0.062062062062062065,0.36,0.42105263157894735,0.22,4.569,154.0
20260746,reactive,1,50,999,2.999999999999999,13.04999999999996,22.509999999999994,0.062062062062062065,0.36,0.42105263157894735,0.22,4.859,154.0
20260746,reactive,2,50,999,2.4999999999999996,18.000000000000004,29.029999999999983,0.09309309309309309,0.38,0.47368421052631576,0.2,4.883500000000001,157.0
20260746,snapshot,0,50,999,2.0,10.499999999999998,16.000000000000004,0.03303303303303303,0.4,0.5263157894736842,0.18,4.058,160.0
20260746,snapshot,1,50,999,2.5000000000000004,15.000000000000004,22.509999999999994,0.08308308308308308,0.4,0.42105263157894735,0.22,4.771000000000001,160.0
20260746,snapshot,2,50,999,3.0,17.04999999999996,29.029999999999983,0.1001001001001001,0.4,0.3684210526315789,0.24,5.167000000000001,160.0
20260746,satcap,0,50,999,2.9999999999999973,13.000000000000002,17.009999999999998,0.062062062062062065,0.36,0.42105263157894735,0.22,4.569,154.0
20260746,satcap,1,50,999,2.999999999999999,13.04999999999996,22.509999999999994,0.062062062062062065,0.36,0.42105263157894735,0.22,4.859,154.0
20260746,satcap,2,50,999,2.4999999999999996,18.000000000000004,29.029999999999983,0.09309309309309309,0.38,0.47368421052631576,0.2,4.883500000000001,157.0
20260747,no_action,0,50,1268,8.499999999999996,38.00000000000002,45.50000000000003,0.38958990536277605,0.0,0.0,0.48,11.588500000000003,100.0
20260747,no_action,1,50,1268,8.499999999999996,38.00000000000002,45.50000000000003,0.38958990536277605,0.0,0.0,0.48,11.588500000000003,100.0
20260747,no_action,2,50,1268,8.499999999999996,38.00000000000002,45.50000000000003,0.38958990536277605,0.0,0.0,0.48,11.588500000000003,100.0
20260747,reactive,0,50,1268,3.0,17.324999999999935,31.32999999999994,0.09069400630914827,0.48,0.5833333333333334,0.2,5.554,172.0
20260747,reactive,1,50,1268,3.5000000000000004,34.000000000000014,44.16499999999999,0.23422712933753942,0.5,0.4166666666666667,0.28,7.9300000000000015,175.0
20260747,reactive,2,50,1268,4.249999999999998,36.50000000000002,45.50000000000003,0.25630914826498424,0.5,0.3333333333333333,0.32,8.349000000000002,175.0
20260747,snapshot,0,50,1268,2.999999999999999,21.000000000000004,35.500000000000014,0.08911671924290221,0.62,0.7083333333333334,0.14,5.0995,193.0
20260747,snapshot,1,50,1268,2.999999999999999,31.824999999999942,43.32999999999995,0.16482649842271294,0.6,0.6666666666666666,0.16,6.225000000000001,190.0
20260747,snapshot,2,50,1268,3.4999999999999996,30.000000000000014,41.164999999999985,0.1695583596214511,0.6,0.4583333333333333,0.26,6.808500000000002,190.0
20260747,satcap,0,50,1268,3.0,17.324999999999935,31.32999999999994,0.09069400630914827,0.48,0.5833333333333334,0.2,5.554,172.0
20260747,satcap,1,50,1268,3.5000000000000004,34.000000000000014,44.16499999999999,0.23422712933753942,0.5,0.4166666666666667,0.28,7.9300000000000015,175.0
20260747,satcap,2,50,1268,4.249999999999998,36.50000000000002,45.50000000000003,0.25630914826498424,0.5,0.3333333333333333,0.32,8.349000000000002,175.0
20260748,no_action,0,50,1027,5.499999999999998,31.500000000000014,40.50000000000002,0.26582278481012656,0.0,0.0,0.38,8.257,100.0
20260748,no_action,1,50,1027,5.499999999999998,31.500000000000014,40.50000000000002,0.26582278481012656,0.0,0.0,0.38,8.257,100.0
20260748,no_action,2,50,1027,5.499999999999998,31.500000000000014,40.50000000000002,0.26582278481012656,0.0,0.0,0.38,8.257,100.0
20260748,reactive,0,50,1027,2.5000000000000004,13.000000000000004,37.37000000000002,0.05647517039922103,0.38,0.5789473684210527,0.16,4.6095,157.0
20260748,reactive,1,50,1027,2.999999999999999,15.000000000000004,29.50000000000001,0.07497565725413827,0.4,0.5263157894736842,0.18,4.923500000000001,160.0
20260748,reactive,2,50,1027,2.4999999999999996,15.500000000000002,24.500000000000007,0.07692307692307693,0.4,0.5263157894736842,0.18,4.843000000000001,160.0
20260748,snapshot,0,50,1027,2.0,15.0,37.37000000000002,0.06426484907497566,0.62,0.7368421052631579,0.1,3.9555000000000007,193.0
20260748,snapshot,1,50,1027,2.0,13.0,29.50000000000001,0.05744888023369036,0.62,0.5263157894736842,0.18,4.255000000000001,193.0
20260748,snapshot,2,50,1027,2.0,13.849999999999964,22.00000000000001,0.062317429406037,0.62,0.5263157894736842,0.18,4.316500000000001,193.0
20260748,satcap,0,50,1027,2.5000000000000004,13.000000000000004,37.37000000000002,0.05647517039922103,0.38,0.5789473684210527,0.16,4.6095,157.0
20260748,satcap,1,50,1027,2.999999999999999,15.000000000000004,29.50000000000001,0.07497565725413827,0.4,0.5263157894736842,0.18,4.923500000000001,160.0
20260748,satcap,2,50,1027,2.4999999999999996,15.500000000000002,24.500000000000007,0.07692307692307693,0.4,0.5263157894736842,0.18,4.843000000000001,160.0
20260749,no_action,0,50,2705,17.000000000000007,44.50000000000003,52.000000000000036,0.6184842883548983,0.0,0.0,0.86,28.851000000000013,100.0
20260749,no_action,1,50,2705,17.000000000000007,44.50000000000003,52.000000000000036,0.6184842883548983,0.0,0.0,0.86,28.851000000000013,100.0
20260749,no_action,2,50,2705,17.000000000000007,44.50000000000003,52.000000000000036,0.6184842883548983,0.0,0.0,0.86,28.851000000000013,100.0
20260749,reactive,0,50,2705,5.0,13.000000000000002,15.500000000000005,0.06913123844731978,0.86,0.8837209302325582,0.1,8.313500000000001,229.0
20260749,reactive,1,50,2705,5.499999999999998,15.5,39.50000000000002,0.09944547134935305,0.86,0.8837209302325582,0.1,9.287500000000003,229.0
20260749,reactive,2,50,2705,5.499999999999998,15.000000000000004,38.50000000000002,0.10018484288354898,0.86,0.8837209302325582,0.1,9.299,229.0
20260749,snapshot,0,50,2705,5.999999999999998,19.899999999999867,41.00000000000002,0.13086876155268024,0.72,0.7906976744186046,0.18,11.069500000000003,208.0
20260749,snapshot,1,50,2705,5.999999999999999,30.000000000000014,46.50000000000003,0.155637707948244,0.72,0.7209302325581395,0.24,11.966000000000003,208.0
20260749,snapshot,2,50,2705,5.999999999999998,30.000000000000014,46.00000000000003,0.15600739371534195,0.72,0.7441860465116279,0.22,11.927000000000003,208.0
20260749,satcap,0,50,2705,5.0,13.000000000000002,15.500000000000005,0.06913123844731978,0.86,0.8837209302325582,0.1,8.313500000000001,229.0
20260749,satcap,1,50,2705,5.499999999999998,15.5,39.50000000000002,0.09944547134935305,0.86,0.8837209302325582,0.1,9.287500000000003,229.0
20260749,satcap,2,50,2705,5.499999999999998,15.000000000000004,38.50000000000002,0.10018484288354898,0.86,0.8837209302325582,0.1,9.299,229.0
20260750,no_action,0,50,1716,10.499999999999996,37.00000000000002,46.27499999999989,0.43997668997669,0.0,0.0,0.64,16.13500000000001,100.0
20260750,no_action,1,50,1716,10.499999999999996,37.00000000000002,46.27499999999989,0.43997668997669,0.0,0.0,0.64,16.13500000000001,100.0
20260750,no_action,2,50,1716,10.499999999999996,37.00000000000002,46.27499999999989,0.43997668997669,0.0,0.0,0.64,16.13500000000001,100.0
20260750,reactive,0,50,1716,3.4999999999999987,13.500000000000002,27.50000000000001,0.057692307692307696,0.64,0.78125,0.14,5.978,196.0
20260750,reactive,1,50,1716,3.5000000000000004,24.625000000000007,38.00000000000002,0.1148018648018648,0.64,0.71875,0.18,7.026500000000001,196.0
20260750,reactive,2,50,1716,4.0,26.00000000000001,36.50000000000002,0.14335664335664336,0.64,0.71875,0.18,7.825500000000001,196.0
20260750,snapshot,0,50,1716,9.499999999999998,36.50000000000002,46.27499999999989,0.40734265734265734,0.18,0.09375,0.58,15.178500000000007,127.0
20260750,snapshot,1,50,1716,8.499999999999998,36.50000000000002,46.27499999999989,0.3793706293706294,0.18,0.15625,0.54,14.443500000000006,127.0
20260750,snapshot,2,50,1716,7.9999999999999964,36.00000000000002,46.27499999999989,0.34906759906759904,0.18,0.15625,0.54,13.808500000000002,127.0
20260750,satcap,0,50,1716,3.4999999999999987,13.500000000000002,27.50000000000001,0.057692307692307696,0.64,0.78125,0.14,5.978,196.0
20260750,satcap,1,50,1716,3.5000000000000004,24.625000000000007,38.00000000000002,0.1148018648018648,0.64,0.71875,0.18,7.026500000000001,196.0
20260750,satcap,2,50,1716,4.0,26.00000000000001,36.50000000000002,0.14335664335664336,0.64,0.71875,0.18,7.825500000000001,196.0
20260751,no_action,0,50,1415,8.0,35.500000000000014,43.42999999999998,0.36890459363957595,0.0,0.0,0.62,12.637500000000001,100.0
20260751,no_action,1,50,1415,8.0,35.500000000000014,43.42999999999998,0.36890459363957595,0.0,0.0,0.62,12.637500000000001,100.0
20260751,no_action,2,50,1415,8.0,35.500000000000014,43.42999999999998,0.36890459363957595,0.0,0.0,0.62,12.637500000000001,100.0
20260751,reactive,0,50,1415,3.0,14.500000000000004,30.35999999999991,0.07561837455830389,0.62,0.6451612903225806,0.22,5.780500000000001,193.0
20260751,reactive,1,50,1415,2.9999999999999982,22.500000000000007,37.42999999999997,0.1314487632508834,0.62,0.7096774193548387,0.18,6.225000000000001,193.0
20260751,reactive,2,50,1415,3.4999999999999987,31.00000000000001,43.42999999999998,0.17879858657243816,0.6,0.5806451612903226,0.26,7.506000000000001,190.0
20260751,snapshot,0,50,1415,2.999999999999999,13.000000000000002,30.35999999999991,0.06219081272084806,0.54,0.6774193548387096,0.2,5.428000000000001,181.0
20260751,snapshot,1,50,1415,3.4999999999999987,13.500000000000002,20.00000000000001,0.06996466431095406,0.56,0.5806451612903226,0.26,5.9565,184.0
20260751,snapshot,2,50,1415,3.4999999999999996,26.649999999999988,43.42999999999998,0.13498233215547703,0.54,0.4838709677419355,0.32,7.1530000000000005,181.0
20260751,satcap,0,50,1415,3.0,14.500000000000004,30.35999999999991,0.07561837455830389,0.62,0.6451612903225806,0.22,5.780500000000001,193.0
20260751,satcap,1,50,1415,2.9999999999999982,22.500000000000007,37.42999999999997,0.1314487632508834,0.62,0.7096774193548387,0.18,6.225000000000001,193.0
20260751,satcap,2,50,1415,3.4999999999999987,31.00000000000001,43.42999999999998,0.17879858657243816,0.6,0.5806451612903226,0.26,7.506000000000001,190.0
20260752,no_action,0,50,2117,13.5,38.09999999999992,44.9200000000001,0.5314123760037789,0.0,0.0,0.72,21.160500000000006,100.0
20260752,no_action,1,50,2117,13.5,38.09999999999992,44.9200000000001,0.5314123760037789,0.0,0.0,0.72,21.160500000000006,100.0
20260752,no_action,2,50,2117,13.5,38.09999999999992,44.9200000000001,0.5314123760037789,0.0,0.0,0.72,21.160500000000006,100.0
20260752,reactive,0,50,2117,3.999999999999999,18.599999999999913,34.92000000000009,0.07652338214454417,0.74,0.8333333333333334,0.12,7.336500000000001,211.0
20260752,reactive,1,50,2117,4.499999999999999,31.000000000000014,42.00000000000002,0.15210203117619273,0.74,0.7222222222222222,0.2,9.361000000000002,211.0
20260752,reactive,2,50,2117,4.5,27.59999999999992,38.50000000000002,0.15918752952290977,0.74,0.75,0.18,9.508000000000003,211.0
20260752,snapshot,0,50,2117,4.0,20.500000000000004,35.920000000000094,0.09636277751535191,0.88,0.8611111111111112,0.1,7.599000000000002,232.0
20260752,snapshot,1,50,2117,4.0,24.500000000000007,36.50000000000002,0.1209258384506377,0.88,0.8333333333333334,0.12,8.137000000000002,232.0
20260752,snapshot,2,50,2117,3.999999999999999,21.500000000000007,36.920000000000094,0.09069437883797828,0.88,0.8611111111111112,0.1,7.376500000000003,232.0
20260752,satcap,0,50,2117,3.999999999999999,18.599999999999913,34.92000000000009,0.07652338214454417,0.74,0.8333333333333334,0.12,7.336500000000001,211.0
20260752,satcap,1,50,2117,4.499999999999999,31.000000000000014,42.00000000000002,0.15210203117619273,0.74,0.7222222222222222,0.2,9.361000000000002,211.0
20260752,satcap,2,50,2117,4.5,27.59999999999992,38.50000000000002,0.15918752952290977,0.74,0.75,0.18,9.508000000000003,211.0
20260753,no_action,0,50,2135,13.499999999999998,40.50000000000002,47.50000000000003,0.5334894613583138,0.0,0.0,0.72,21.497000000000007,100.0
20260753,no_action,1,50,2135,13.499999999999998,40.50000000000002,47.50000000000003,0.5334894613583138,0.0,0.0,0.72,21.497000000000007,100.0
20260753,no_action,2,50,2135,13.499999999999998,40.50000000000002,47.50000000000003,0.5334894613583138,0.0,0.0,0.72,21.497000000000007,100.0
20260753,reactive,0,50,2135,4.0,16.0,31.000000000000014,0.09180327868852459,0.72,0.8055555555555556,0.14,7.870000000000002,208.0
20260753,reactive,1,50,2135,3.999999999999999,27.149999999999988,40.32999999999995,0.14379391100702577,0.72,0.7777777777777778,0.16,8.862000000000002,208.0
20260753,reactive,2,50,2135,4.0,32.000000000000014,43.00000000000002,0.17330210772833723,0.7,0.75,0.18,9.668000000000003,205.0
20260753,snapshot,0,50,2135,4.5,32.500000000000014,46.329999999999956,0.17423887587822015,0.68,0.6944444444444444,0.22,10.253000000000002,202.0
20260753,snapshot,1,50,2135,4.500000000000001,38.00000000000002,47.00000000000003,0.26885245901639343,0.66,0.6388888888888888,0.26,12.2765,199.0
20260753,snapshot,2,50,2135,4.499999999999999,33.000000000000014,43.00000000000002,0.1901639344262295,0.66,0.75,0.18,10.3825,199.0
20260753,satcap,0,50,2135,4.0,16.0,31.000000000000014,0.09180327868852459,0.72,0.8055555555555556,0.14,7.870000000000002,208.0
20260753,satcap,1,50,2135,3.999999999999999,27.149999999999988,40.32999999999995,0.14379391100702577,0.72,0.7777777777777778,0.16,8.862000000000002,208.0
20260753,satcap,2,50,2135,4.0,32.000000000000014,43.00000000000002,0.17330210772833723,0.7,0.75,0.18,9.668000000000003,205.0
20260754,no_action,0,50,2697,16.000000000000007,43.00000000000002,55.52000000000001,0.5977011494252874,0.0,0.0,0.9,28.368500000000008,100.0
20260754,no_action,1,50,2697,16.000000000000007,43.00000000000002,55.52000000000001,0.5977011494252874,0.0,0.0,0.9,28.368500000000008,100.0
20260754,no_action,2,50,2697,16.000000000000007,43.00000000000002,55.52000000000001,0.5977011494252874,0.0,0.0,0.9,28.368500000000008,100.0
20260754,reactive,0,50,2697,4.999999999999997,14.000000000000002,26.019999999999992,0.07563959955506118,0.9,0.9333333333333333,0.06,8.3865,235.0
20260754,reactive,1,50,2697,4.999999999999997,21.000000000000004,44.50000000000003,0.10196514645902854,0.9,0.9111111111111111,0.08,9.370000000000001,235.0
20260754,reactive,2,50,2697,4.999999999999999,18.500000000000004,35.500000000000014,0.11160548757879125,0.9,0.8888888888888888,0.1,9.371500000000003,235.0
20260754,snapshot,0,50,2697,4.999999999999998,12.5,17.000000000000007,0.05710048201705599,0.88,0.9111111111111111,0.08,8.191500000000001,232.0
20260754,snapshot,1,50,2697,4.999999999999999,29.50000000000001,46.00000000000003,0.13311086392287727,0.86,0.8666666666666667,0.12,10.562999999999999,229.0
20260754,snapshot,2,50,2697,4.999999999999999,28.500000000000007,46.00000000000003,0.12977382276603633,0.84,0.8444444444444444,0.14,10.647500000000003,226.0
20260754,satcap,0,50,2697,4.999999999999997,14.000000000000002,26.019999999999992,0.07563959955506118,0.9,0.9333333333333333,0.06,8.3865,235.0
20260754,satcap,1,50,2697,4.999999999999997,21.000000000000004,44.50000000000003,0.10196514645902854,0.9,0.9111111111111111,0.08,9.370000000000001,235.0
20260754,satcap,2,50,2697,4.999999999999999,18.500000000000004,35.500000000000014,0.11160548757879125,0.9,0.8888888888888888,0.1,9.371500000000003,235.0
20260755,no_action,0,50,1492,9.749999999999998,40.00000000000002,47.00000000000003,0.435656836461126,0.0,0.0,0.48,13.933000000000005,100.0
20260755,no_action,1,50,1492,9.749999999999998,40.00000000000002,47.00000000000003,0.435656836461126,0.0,0.0,0.48,13.933000000000005,100.0
20260755,no_action,2,50,1492,9.749999999999998,40.00000000000002,47.00000000000003,0.435656836461126,0.0,0.0,0.48,13.933000000000005,100.0
20260755,reactive,0,50,1492,4.5,16.725000000000026,30.500000000000014,0.10187667560321716,0.46,0.625,0.18,6.617000000000002,169.0
20260755,reactive,1,50,1492,4.0,25.000000000000007,34.000000000000014,0.15616621983914208,0.44,0.6666666666666666,0.16,7.180000000000002,166.0
20260755,reactive,2,50,1492,4.5,25.000000000000007,40.00000000000002,0.1380697050938338,0.44,0.625,0.18,7.3535,166.0
20260755,snapshot,0,50,1492,3.5000000000000004,12.500000000000002,27.634999999999888,0.06166219839142091,0.62,0.7916666666666666,0.1,5.477500000000001,193.0
20260755,snapshot,1,50,1492,3.5000000000000004,20.500000000000004,31.089999999999932,0.1239946380697051,0.6,0.75,0.12,6.345500000000001,190.0
20260755,snapshot,2,50,1492,3.999999999999999,13.000000000000005,27.634999999999888,0.07104557640750671,0.6,0.75,0.12,5.7145,190.0
20260755,satcap,0,50,1492,4.5,16.725000000000026,30.500000000000014,0.10187667560321716,0.46,0.625,0.18,6.617000000000002,169.0
20260755,satcap,1,50,1492,4.0,25.000000000000007,34.000000000000014,0.15616621983914208,0.44,0.6666666666666666,0.16,7.180000000000002,166.0
20260755,satcap,2,50,1492,4.5,25.000000000000007,40.00000000000002,0.1380697050938338,0.44,0.625,0.18,7.3535,166.0
20260756,no_action,0,50,1187,6.0,31.500000000000014,40.00000000000002,0.3058129738837405,0.0,0.0,0.38,9.803000000000003,100.0
20260756,no_action,1,50,1187,6.0,31.500000000000014,40.00000000000002,0.3058129738837405,0.0,0.0,0.38,9.803000000000003,100.0
20260756,no_action,2,50,1187,6.0,31.500000000000014,40.00000000000002,0.3058129738837405,0.0,0.0,0.38,9.803000000000003,100.0
20260756,reactive,0,50,1187,2.999999999999999,22.85000000000003,34.570000000000064,0.12215669755686605,0.4,0.5263157894736842,0.18,5.952500000000001,160.0
20260756,reactive,1,50,1187,3.0,27.00000000000001,38.50000000000002,0.13984835720303285,0.4,0.5263157894736842,0.18,6.380000000000001,160.0
20260756,reactive,2,50,1187,3.0,23.35000000000003,34.570000000000064,0.13984835720303285,0.38,0.5263157894736842,0.18,6.409500000000001,157.0
20260756,snapshot,0,50,1187,2.5000000000000004,20.000000000000004,34.570000000000064,0.09435551811288964,0.52,0.5263157894736842,0.18,5.4445,178.0
20260756,snapshot,1,50,1187,2.5000000000000004,19.350000000000026,34.570000000000064,0.08761583824768324,0.54,0.631578947368421,0.14,5.3134999999999994,181.0
20260756,snapshot,2,50,1187,3.0,17.500000000000004,34.570000000000064,0.08677337826453244,0.54,0.47368421052631576,0.2,5.561500000000001,181.0
20260756,satcap,0,50,1187,2.999999999999999,22.85000000000003,34.570000000000064,0.12215669755686605,0.4,0.5263157894736842,0.18,5.952500000000001,160.0
20260756,satcap,1,50,1187,3.0,27.00000000000001,38.50000000000002,0.13984835720303285,0.4,0.5263157894736842,0.18,6.380000000000001,160.0
20260756,satcap,2,50,1187,3.0,23.35000000000003,34.570000000000064,0.13984835720303285,0.38,0.5263157894736842,0.18,6.409500000000001,157.0
20260757,no_action,0,50,934,6.999999999999999,33.500000000000014,41.50000000000002,0.34582441113490364,0.0,0.0,0.36,8.189500000000002,100.0
20260757,no_action,1,50,934,6.999999999999999,33.500000000000014,41.50000000000002,0.34582441113490364,0.0,0.0,0.36,8.189500000000002,100.0
20260757,no_action,2,50,934,6.999999999999999,33.500000000000014,41.50000000000002,0.34582441113490364,0.0,0.0,0.36,8.189500000000002,100.0
20260757,reactive,0,50,934,2.4999999999999987,9.674999999999955,14.66999999999996,0.020342612419700215,0.36,0.8333333333333334,0.06,3.3009999999999997,154.0
20260757,reactive,1,50,934,2.4999999999999987,13.5,28.50000000000001,0.06423982869379015,0.36,0.7777777777777778,0.08,3.7905,154.0
20260757,reactive,2,50,934,2.4999999999999987,13.999999999999998,28.50000000000001,0.0728051391862955,0.38,0.7222222222222222,0.1,3.9515000000000002,157.0
20260757,snapshot,0,50,934,2.0,15.5,37.835,0.06209850107066381,0.4,0.8333333333333334,0.06,3.648500000000001,160.0
20260757,snapshot,1,50,934,2.0,17.674999999999958,40.00000000000002,0.0728051391862955,0.4,0.7777777777777778,0.08,3.890500000000001,160.0
20260757,snapshot,2,50,934,2.0,26.84999999999992,38.335,0.11241970021413276,0.4,0.7777777777777778,0.08,4.1295,160.0
20260757,satcap,0,50,934,2.4999999999999987,9.674999999999955,14.66999999999996,0.020342612419700215,0.36,0.8333333333333334,0.06,3.3009999999999997,154.0
20260757,satcap,1,50,934,2.4999999999999987,13.5,28.50000000000001,0.06423982869379015,0.36,0.7777777777777778,0.08,3.7905,154.0
20260757,satcap,2,50,934,2.4999999999999987,13.999999999999998,28.50000000000001,0.0728051391862955,0.38,0.7222222222222222,0.1,3.9515000000000002,157.0
20260758,no_action,0,50,2172,17.5,42.72499999999993,50.50000000000003,0.6155616942909761,0.0,0.0,0.68,22.957000000000008,100.0
20260758,no_action,1,50,2172,17.5,42.72499999999993,50.50000000000003,0.6155616942909761,0.0,0.0,0.68,22.957000000000008,100.0
20260758,no_action,2,50,2172,17.5,42.72499999999993,50.50000000000003,0.6155616942909761,0.0,0.0,0.68,22.957000000000008,100.0
