seed,provisioning_delay_epochs,horizon_epochs,miss_to_action_cost_ratio,policy,test_epochs,severe_event_prevalence,training_severe_p95_threshold_ms,missed_event_fraction,event_coverage_fraction,action_rate,normalized_cost,threshold
20260768,1,2,1,snapshot_tuned,50,0.44,14.45750000000001,0.44,0.0,0.0,0.44,1.0
20260768,1,2,1,satcap_tuned,50,0.44,14.45750000000001,0.44,0.0,0.0,0.44,1.0
20260768,1,2,1,delay_aware_hybrid,50,0.44,14.45750000000001,0.08,0.8181818181818182,0.44,0.52,1.0
20260768,1,2,2,no_action,50,0.44,14.45750000000001,0.44,0.0,0.0,0.88,
20260768,1,2,2,always_on,50,0.44,14.45750000000001,0.0,1.0,1.0,1.0,
20260768,1,2,2,reactive,50,0.44,14.45750000000001,0.1,0.7727272727272727,0.4,0.6000000000000001,
20260768,1,2,2,snapshot_tuned,50,0.44,14.45750000000001,0.44,0.0,0.0,0.88,1.0
20260768,1,2,2,satcap_tuned,50,0.44,14.45750000000001,0.44,0.0,0.0,0.88,1.0
20260768,1,2,2,delay_aware_hybrid,50,0.44,14.45750000000001,0.08,0.8181818181818182,0.44,0.6,1.0
20260768,1,2,5,no_action,50,0.44,14.45750000000001,0.44,0.0,0.0,2.2,
20260768,1,2,5,always_on,50,0.44,14.45750000000001,0.0,1.0,1.0,1.0,
20260768,1,2,5,reactive,50,0.44,14.45750000000001,0.1,0.7727272727272727,0.4,0.9,
20260768,1,2,5,snapshot_tuned,50,0.44,14.45750000000001,0.44,0.0,0.0,2.2,1.0
20260768,1,2,5,satcap_tuned,50,0.44,14.45750000000001,0.4,0.09090909090909091,0.24,2.24,0.14200660747434093
20260768,1,2,5,delay_aware_hybrid,50,0.44,14.45750000000001,0.08,0.8181818181818182,0.44,0.8400000000000001,0.16649277457738662
20260768,1,2,10,no_action,50,0.44,14.45750000000001,0.44,0.0,0.0,4.4,
20260768,1,2,10,always_on,50,0.44,14.45750000000001,0.0,1.0,1.0,1.0,
20260768,1,2,10,reactive,50,0.44,14.45750000000001,0.1,0.7727272727272727,0.4,1.4,
20260768,1,2,10,snapshot_tuned,50,0.44,14.45750000000001,0.32,0.2727272727272727,0.46,3.66,0.10846626843209578
20260768,1,2,10,satcap_tuned,50,0.44,14.45750000000001,0.4,0.09090909090909091,0.24,4.24,0.14200660747434093
20260768,1,2,10,delay_aware_hybrid,50,0.44,14.45750000000001,0.08,0.8181818181818182,0.44,1.24,0.16649277457738662
20260768,1,2,20,no_action,50,0.44,14.45750000000001,0.44,0.0,0.0,8.8,
20260768,1,2,20,always_on,50,0.44,14.45750000000001,0.0,1.0,1.0,1.0,
20260768,1,2,20,reactive,50,0.44,14.45750000000001,0.1,0.7727272727272727,0.4,2.4,
20260768,1,2,20,snapshot_tuned,50,0.44,14.45750000000001,0.32,0.2727272727272727,0.46,6.86,0.10846626843209578
20260768,1,2,20,satcap_tuned,50,0.44,14.45750000000001,0.4,0.09090909090909091,0.24,8.24,0.14200660747434093
20260768,1,2,20,delay_aware_hybrid,50,0.44,14.45750000000001,0.08,0.8181818181818182,0.44,2.04,0.16649277457738662
20260768,1,2,50,no_action,50,0.44,14.45750000000001,0.44,0.0,0.0,22.0,
20260768,1,2,50,always_on,50,0.44,14.45750000000001,0.0,1.0,1.0,1.0,
20260768,1,2,50,reactive,50,0.44,14.45750000000001,0.1,0.7727272727272727,0.4,5.4,
20260768,1,2,50,snapshot_tuned,50,0.44,14.45750000000001,0.32,0.2727272727272727,0.46,16.46,0.10846626843209578
20260768,1,2,50,satcap_tuned,50,0.44,14.45750000000001,0.4,0.09090909090909091,0.24,20.24,0.14200660747434093
20260768,1,2,50,delay_aware_hybrid,50,0.44,14.45750000000001,0.08,0.8181818181818182,0.44,4.44,0.16649277457738662
20260768,1,2,100,no_action,50,0.44,14.45750000000001,0.44,0.0,0.0,44.0,
20260768,1,2,100,always_on,50,0.44,14.45750000000001,0.0,1.0,1.0,1.0,
20260768,1,2,100,reactive,50,0.44,14.45750000000001,0.1,0.7727272727272727,0.4,10.4,
20260768,1,2,100,snapshot_tuned,50,0.44,14.45750000000001,0.32,0.2727272727272727,0.46,32.46,0.10846626843209578
20260768,1,2,100,satcap_tuned,50,0.44,14.45750000000001,0.4,0.09090909090909091,0.24,40.24,0.14200660747434093
20260768,1,2,100,delay_aware_hybrid,50,0.44,14.45750000000001,0.08,0.8181818181818182,0.44,8.44,0.16649277457738662
20260768,2,3,1,no_action,50,0.44,14.45750000000001,0.44,0.0,0.0,0.44,
20260768,2,3,1,always_on,50,0.44,14.45750000000001,0.0,1.0,1.0,1.0,
20260768,2,3,1,reactive,50,0.44,14.45750000000001,0.14,0.6818181818181818,0.38,0.52,
20260768,2,3,1,snapshot_tuned,50,0.44,14.45750000000001,0.44,0.0,0.0,0.44,1.0
20260768,2,3,1,satcap_tuned,50,0.44,14.45750000000001,0.44,0.0,0.0,0.44,1.0
20260768,2,3,1,delay_aware_hybrid,50,0.44,14.45750000000001,0.12,0.7272727272727273,0.42,0.54,1.0
20260768,2,3,2,no_action,50,0.44,14.45750000000001,0.44,0.0,0.0,0.88,
20260768,2,3,2,always_on,50,0.44,14.45750000000001,0.0,1.0,1.0,1.0,
20260768,2,3,2,reactive,50,0.44,14.45750000000001,0.14,0.6818181818181818,0.38,0.66,
20260768,2,3,2,snapshot_tuned,50,0.44,14.45750000000001,0.44,0.0,0.0,0.88,1.0
20260768,2,3,2,satcap_tuned,50,0.44,14.45750000000001,0.44,0.0,0.0,0.88,0.16831344877369647
20260768,2,3,2,delay_aware_hybrid,50,0.44,14.45750000000001,0.12,0.7272727272727273,0.42,0.6599999999999999,1.0
20260768,2,3,5,no_action,50,0.44,14.45750000000001,0.44,0.0,0.0,2.2,
20260768,2,3,5,always_on,50,0.44,14.45750000000001,0.0,1.0,1.0,1.0,
20260768,2,3,5,reactive,50,0.44,14.45750000000001,0.14,0.6818181818181818,0.38,1.08,
20260768,2,3,5,snapshot_tuned,50,0.44,14.45750000000001,0.24,0.45454545454545453,0.28,1.48,0.11485371113850495
20260768,2,3,5,satcap_tuned,50,0.44,14.45750000000001,0.44,0.0,0.06,2.2600000000000002,0.1614702053556574
20260768,2,3,5,delay_aware_hybrid,50,0.44,14.45750000000001,0.12,0.7272727272727273,0.42,1.02,1.0
20260768,2,3,10,no_action,50,0.44,14.45750000000001,0.44,0.0,0.0,4.4,
20260768,2,3,10,always_on,50,0.44,14.45750000000001,0.0,1.0,1.0,1.0,
20260768,2,3,10,reactive,50,0.44,14.45750000000001,0.14,0.6818181818181818,0.38,1.7800000000000002,
20260768,2,3,10,snapshot_tuned,50,0.44,14.45750000000001,0.24,0.45454545454545453,0.28,2.6799999999999997,0.11485371113850495
20260768,2,3,10,satcap_tuned,50,0.44,14.45750000000001,0.44,0.0,0.06,4.46,0.1614702053556574
20260768,2,3,10,delay_aware_hybrid,50,0.44,14.45750000000001,0.12,0.7272727272727273,0.42,1.6199999999999999,0.16831344877369647
20260768,2,3,20,no_action,50,0.44,14.45750000000001,0.44,0.0,0.0,8.8,
20260768,2,3,20,always_on,50,0.44,14.45750000000001,0.0,1.0,1.0,1.0,
20260768,2,3,20,reactive,50,0.44,14.45750000000001,0.14,0.6818181818181818,0.38,3.18,
20260768,2,3,20,snapshot_tuned,50,0.44,14.45750000000001,0.0,1.0,1.0,1.0,0.0
20260768,2,3,20,satcap_tuned,50,0.44,14.45750000000001,0.34,0.22727272727272727,0.44,7.240000000000001,0.11294473929219508
20260768,2,3,20,delay_aware_hybrid,50,0.44,14.45750000000001,0.12,0.7272727272727273,0.42,2.82,0.16831344877369647
20260768,2,3,50,no_action,50,0.44,14.45750000000001,0.44,0.0,0.0,22.0,
20260768,2,3,50,always_on,50,0.44,14.45750000000001,0.0,1.0,1.0,1.0,
20260768,2,3,50,reactive,50,0.44,14.45750000000001,0.14,0.6818181818181818,0.38,7.380000000000001,
20260768,2,3,50,snapshot_tuned,50,0.44,14.45750000000001,0.0,1.0,1.0,1.0,0.0
20260768,2,3,50,satcap_tuned,50,0.44,14.45750000000001,0.34,0.22727272727272727,0.44,17.44,0.11294473929219508
20260768,2,3,50,delay_aware_hybrid,50,0.44,14.45750000000001,0.12,0.7272727272727273,0.42,6.42,0.16831344877369647
20260768,2,3,100,no_action,50,0.44,14.45750000000001,0.44,0.0,0.0,44.0,
20260768,2,3,100,always_on,50,0.44,14.45750000000001,0.0,1.0,1.0,1.0,
20260768,2,3,100,reactive,50,0.44,14.45750000000001,0.14,0.6818181818181818,0.38,14.380000000000003,
20260768,2,3,100,snapshot_tuned,50,0.44,14.45750000000001,0.0,1.0,1.0,1.0,0.0
20260768,2,3,100,satcap_tuned,50,0.44,14.45750000000001,0.34,0.22727272727272727,0.44,34.44,0.11294473929219508
20260768,2,3,100,delay_aware_hybrid,50,0.44,14.45750000000001,0.12,0.7272727272727273,0.42,12.42,0.16831344877369647
20260768,3,4,1,no_action,50,0.44,14.45750000000001,0.44,0.0,0.0,0.44,
20260768,3,4,1,always_on,50,0.44,14.45750000000001,0.0,1.0,1.0,1.0,
20260768,3,4,1,reactive,50,0.44,14.45750000000001,0.16,0.6363636363636364,0.36,0.52,
20260768,3,4,1,snapshot_tuned,50,0.44,14.45750000000001,0.44,0.0,0.0,0.44,1.0
20260768,3,4,1,satcap_tuned,50,0.44,14.45750000000001,0.44,0.0,0.0,0.44,1.0
20260768,3,4,1,delay_aware_hybrid,50,0.44,14.45750000000001,0.14,0.6818181818181818,0.4,0.54,1.0
20260768,3,4,2,no_action,50,0.44,14.45750000000001,0.44,0.0,0.0,0.88,
20260768,3,4,2,always_on,50,0.44,14.45750000000001,0.0,1.0,1.0,1.0,
20260768,3,4,2,reactive,50,0.44,14.45750000000001,0.16,0.6363636363636364,0.36,0.6799999999999999,
20260768,3,4,2,snapshot_tuned,50,0.44,14.45750000000001,0.44,0.0,0.0,0.88,1.0
20260768,3,4,2,satcap_tuned,50,0.44,14.45750000000001,0.38,0.13636363636363635,0.1,0.86,0.08431131709619753
20260768,3,4,2,delay_aware_hybrid,50,0.44,14.45750000000001,0.14,0.6818181818181818,0.4,0.68,1.0
20260768,3,4,5,no_action,50,0.44,14.45750000000001,0.44,0.0,0.0,2.2,
20260768,3,4,5,always_on,50,0.44,14.45750000000001,0.0,1.0,1.0,1.0,
20260768,3,4,5,reactive,50,0.44,14.45750000000001,0.16,0.6363636363636364,0.36,1.1600000000000001,
20260768,3,4,5,snapshot_tuned,50,0.44,14.45750000000001,0.44,0.0,0.0,2.2,1.0
20260768,3,4,5,satcap_tuned,50,0.44,14.45750000000001,0.16,0.6363636363636364,0.36,1.1600000000000001,0.08178903061971686
20260768,3,4,5,delay_aware_hybrid,50,0.44,14.45750000000001,0.14,0.6818181818181818,0.4,1.1,1.0
20260768,3,4,10,no_action,50,0.44,14.45750000000001,0.44,0.0,0.0,4.4,
20260768,3,4,10,always_on,50,0.44,14.45750000000001,0.0,1.0,1.0,1.0,
20260768,3,4,10,reactive,50,0.44,14.45750000000001,0.16,0.6363636363636364,0.36,1.96,
20260768,3,4,10,snapshot_tuned,50,0.44,14.45750000000001,0.32,0.2727272727272727,0.38,3.58,0.08446549613672044
20260768,3,4,10,satcap_tuned,50,0.44,14.45750000000001,0.16,0.6363636363636364,0.36,1.96,0.08178903061971686
20260768,3,4,10,delay_aware_hybrid,50,0.44,14.45750000000001,0.14,0.6818181818181818,0.4,1.8000000000000003,1.0
20260768,3,4,20,no_action,50,0.44,14.45750000000001,0.44,0.0,0.0,8.8,
20260768,3,4,20,always_on,50,0.44,14.45750000000001,0.0,1.0,1.0,1.0,
20260768,3,4,20,reactive,50,0.44,14.45750000000001,0.16,0.6363636363636364,0.36,3.56,
20260768,3,4,20,snapshot_tuned,50,0.44,14.45750000000001,0.32,0.2727272727272727,0.38,6.78,0.08446549613672044
20260768,3,4,20,satcap_tuned,50,0.44,14.45750000000001,0.16,0.6363636363636364,0.36,3.56,0.08178903061971686
20260768,3,4,20,delay_aware_hybrid,50,0.44,14.45750000000001,0.14,0.6818181818181818,0.4,3.2,1.0
20260768,3,4,50,no_action,50,0.44,14.45750000000001,0.44,0.0,0.0,22.0,
20260768,3,4,50,always_on,50,0.44,14.45750000000001,0.0,1.0,1.0,1.0,
20260768,3,4,50,reactive,50,0.44,14.45750000000001,0.16,0.6363636363636364,0.36,8.36,
20260768,3,4,50,snapshot_tuned,50,0.44,14.45750000000001,0.32,0.2727272727272727,0.38,16.38,0.08446549613672044
20260768,3,4,50,satcap_tuned,50,0.44,14.45750000000001,0.16,0.6363636363636364,0.36,8.36,0.08178903061971686
20260768,3,4,50,delay_aware_hybrid,50,0.44,14.45750000000001,0.0,1.0,1.0,1.0,0.0
20260768,3,4,100,no_action,50,0.44,14.45750000000001,0.44,0.0,0.0,44.0,
20260768,3,4,100,always_on,50,0.44,14.45750000000001,0.0,1.0,1.0,1.0,
20260768,3,4,100,reactive,50,0.44,14.45750000000001,0.16,0.6363636363636364,0.36,16.36,
20260768,3,4,100,snapshot_tuned,50,0.44,14.45750000000001,0.32,0.2727272727272727,0.38,32.38,0.08446549613672044
20260768,3,4,100,satcap_tuned,50,0.44,14.45750000000001,0.16,0.6363636363636364,0.36,16.36,0.08178903061971686
20260768,3,4,100,delay_aware_hybrid,50,0.44,14.45750000000001,0.0,1.0,1.0,1.0,0.0
20260769,0,1,1,no_action,50,0.12,44.93250000000003,0.12,0.0,0.0,0.12,
20260769,0,1,1,always_on,50,0.12,44.93250000000003,0.0,1.0,1.0,1.0,
20260769,0,1,1,reactive,50,0.12,44.93250000000003,0.1,0.16666666666666666,0.12,0.22,
20260769,0,1,1,snapshot_tuned,50,0.12,44.93250000000003,0.12,0.0,0.0,0.12,1.0
20260769,0,1,1,satcap_tuned,50,0.12,44.93250000000003,0.12,0.0,0.0,0.12,1.0
20260769,0,1,1,delay_aware_hybrid,50,0.12,44.93250000000003,0.06,0.5,0.52,0.5800000000000001,0.1717151872053885
20260769,0,1,2,no_action,50,0.12,44.93250000000003,0.12,0.0,0.0,0.24,
20260769,0,1,2,always_on,50,0.12,44.93250000000003,0.0,1.0,1.0,1.0,
20260769,0,1,2,reactive,50,0.12,44.93250000000003,0.1,0.16666666666666666,0.12,0.32,
20260769,0,1,2,snapshot_tuned,50,0.12,44.93250000000003,0.12,0.0,0.0,0.24,1.0
20260769,0,1,2,satcap_tuned,50,0.12,44.93250000000003,0.12,0.0,0.0,0.24,1.0
20260769,0,1,2,delay_aware_hybrid,50,0.12,44.93250000000003,0.06,0.5,0.52,0.64,0.1717151872053885
20260769,0,1,5,no_action,50,0.12,44.93250000000003,0.12,0.0,0.0,0.6,
20260769,0,1,5,always_on,50,0.12,44.93250000000003,0.0,1.0,1.0,1.0,
20260769,0,1,5,reactive,50,0.12,44.93250000000003,0.1,0.16666666666666666,0.12,0.62,
20260769,0,1,5,snapshot_tuned,50,0.12,44.93250000000003,0.0,1.0,0.68,0.68,0.11929626078742955
20260769,0,1,5,satcap_tuned,50,0.12,44.93250000000003,0.04,0.6666666666666666,0.42,0.62,0.15506027449238446
20260769,0,1,5,delay_aware_hybrid,50,0.12,44.93250000000003,0.06,0.5,0.52,0.8200000000000001,0.1717151872053885
20260769,0,1,10,no_action,50,0.12,44.93250000000003,0.12,0.0,0.0,1.2,
20260769,0,1,10,always_on,50,0.12,44.93250000000003,0.0,1.0,1.0,1.0,
20260769,0,1,10,reactive,50,0.12,44.93250000000003,0.1,0.16666666666666666,0.12,1.12,
20260769,0,1,10,snapshot_tuned,50,0.12,44.93250000000003,0.0,1.0,0.68,0.68,0.11929626078742955
20260769,0,1,10,satcap_tuned,50,0.12,44.93250000000003,0.04,0.6666666666666666,0.42,0.8200000000000001,0.15506027449238446
20260769,0,1,10,delay_aware_hybrid,50,0.12,44.93250000000003,0.02,0.8333333333333334,0.74,0.94,0.15506027449238446
20260769,0,1,20,no_action,50,0.12,44.93250000000003,0.12,0.0,0.0,2.4,
20260769,0,1,20,always_on,50,0.12,44.93250000000003,0.0,1.0,1.0,1.0,
20260769,0,1,20,reactive,50,0.12,44.93250000000003,0.1,0.16666666666666666,0.12,2.12,
20260769,0,1,20,snapshot_tuned,50,0.12,44.93250000000003,0.0,1.0,0.68,0.68,0.11929626078742955
20260769,0,1,20,satcap_tuned,50,0.12,44.93250000000003,0.04,0.6666666666666666,0.42,1.22,0.15506027449238446
20260769,0,1,20,delay_aware_hybrid,50,0.12,44.93250000000003,0.02,0.8333333333333334,0.74,1.1400000000000001,0.15506027449238446
20260769,0,1,50,no_action,50,0.12,44.93250000000003,0.12,0.0,0.0,6.0,
20260769,0,1,50,always_on,50,0.12,44.93250000000003,0.0,1.0,1.0,1.0,
20260769,0,1,50,reactive,50,0.12,44.93250000000003,0.1,0.16666666666666666,0.12,5.12,
20260769,0,1,50,snapshot_tuned,50,0.12,44.93250000000003,0.0,1.0,0.68,0.68,0.11929626078742955
20260769,0,1,50,satcap_tuned,50,0.12,44.93250000000003,0.04,0.6666666666666666,0.42,2.42,0.15506027449238446
20260769,0,1,50,delay_aware_hybrid,50,0.12,44.93250000000003,0.02,0.8333333333333334,0.74,1.74,0.15506027449238446
20260769,0,1,100,no_action,50,0.12,44.93250000000003,0.12,0.0,0.0,12.0,
20260769,0,1,100,always_on,50,0.12,44.93250000000003,0.0,1.0,1.0,1.0,
20260769,0,1,100,reactive,50,0.12,44.93250000000003,0.1,0.16666666666666666,0.12,10.12,
20260769,0,1,100,snapshot_tuned,50,0.12,44.93250000000003,0.0,1.0,0.68,0.68,0.11929626078742955
20260769,0,1,100,satcap_tuned,50,0.12,44.93250000000003,0.04,0.6666666666666666,0.42,4.42,0.15506027449238446
20260769,0,1,100,delay_aware_hybrid,50,0.12,44.93250000000003,0.02,0.8333333333333334,0.74,2.74,0.15506027449238446
20260769,1,2,1,no_action,50,0.12,44.93250000000003,0.12,0.0,0.0,0.12,
20260769,1,2,1,always_on,50,0.12,44.93250000000003,0.0,1.0,1.0,1.0,
20260769,1,2,1,reactive,50,0.12,44.93250000000003,0.12,0.0,0.12,0.24,
20260769,1,2,1,snapshot_tuned,50,0.12,44.93250000000003,0.12,0.0,0.0,0.12,1.0
20260769,1,2,1,satcap_tuned,50,0.12,44.93250000000003,0.12,0.0,0.0,0.12,1.0
20260769,1,2,1,delay_aware_hybrid,50,0.12,44.93250000000003,0.04,0.6666666666666666,0.7,0.74,0.1791937476919968
20260769,1,2,2,no_action,50,0.12,44.93250000000003,0.12,0.0,0.0,0.24,
20260769,1,2,2,always_on,50,0.12,44.93250000000003,0.0,1.0,1.0,1.0,
20260769,1,2,2,reactive,50,0.12,44.93250000000003,0.12,0.0,0.12,0.36,
20260769,1,2,2,snapshot_tuned,50,0.12,44.93250000000003,0.12,0.0,0.0,0.24,1.0
20260769,1,2,2,satcap_tuned,50,0.12,44.93250000000003,0.1,0.16666666666666666,0.16,0.36,0.18828721318300398
20260769,1,2,2,delay_aware_hybrid,50,0.12,44.93250000000003,0.04,0.6666666666666666,0.7,0.7799999999999999,0.1791937476919968
20260769,1,2,5,no_action,50,0.12,44.93250000000003,0.12,0.0,0.0,0.6,
20260769,1,2,5,always_on,50,0.12,44.93250000000003,0.0,1.0,1.0,1.0,
20260769,1,2,5,reactive,50,0.12,44.93250000000003,0.12,0.0,0.12,0.72,
20260769,1,2,5,snapshot_tuned,50,0.12,44.93250000000003,0.08,0.3333333333333333,0.46,0.8600000000000001,0.19711775020531697
20260769,1,2,5,satcap_tuned,50,0.12,44.93250000000003,0.08,0.3333333333333333,0.42,0.8200000000000001,0.16635192691275055
20260769,1,2,5,delay_aware_hybrid,50,0.12,44.93250000000003,0.04,0.6666666666666666,0.7,0.8999999999999999,0.1791937476919968
20260769,1,2,10,no_action,50,0.12,44.93250000000003,0.12,0.0,0.0,1.2,
20260769,1,2,10,always_on,50,0.12,44.93250000000003,0.0,1.0,1.0,1.0,
20260769,1,2,10,reactive,50,0.12,44.93250000000003,0.12,0.0,0.12,1.3199999999999998,
20260769,1,2,10,snapshot_tuned,50,0.12,44.93250000000003,0.08,0.3333333333333333,0.46,1.26,0.19711775020531697
20260769,1,2,10,satcap_tuned,50,0.12,44.93250000000003,0.08,0.3333333333333333,0.42,1.22,0.16635192691275055
20260769,1,2,10,delay_aware_hybrid,50,0.12,44.93250000000003,0.02,0.8333333333333334,0.72,0.9199999999999999,0.16635192691275055
20260769,1,2,20,no_action,50,0.12,44.93250000000003,0.12,0.0,0.0,2.4,
20260769,1,2,20,always_on,50,0.12,44.93250000000003,0.0,1.0,1.0,1.0,
20260769,1,2,20,reactive,50,0.12,44.93250000000003,0.12,0.0,0.12,2.52,
20260769,1,2,20,snapshot_tuned,50,0.12,44.93250000000003,0.08,0.3333333333333333,0.46,2.06,0.19711775020531697
20260769,1,2,20,satcap_tuned,50,0.12,44.93250000000003,0.08,0.3333333333333333,0.42,2.02,0.16635192691275055
20260769,1,2,20,delay_aware_hybrid,50,0.12,44.93250000000003,0.02,0.8333333333333334,0.72,1.12,0.16635192691275055
20260769,1,2,50,no_action,50,0.12,44.93250000000003,0.12,0.0,0.0,6.0,
20260769,1,2,50,always_on,50,0.12,44.93250000000003,0.0,1.0,1.0,1.0,
20260769,1,2,50,reactive,50,0.12,44.93250000000003,0.12,0.0,0.12,6.12,
20260769,1,2,50,snapshot_tuned,50,0.12,44.93250000000003,0.08,0.3333333333333333,0.46,4.46,0.19711775020531697
20260769,1,2,50,satcap_tuned,50,0.12,44.93250000000003,0.08,0.3333333333333333,0.42,4.42,0.16635192691275055
20260769,1,2,50,delay_aware_hybrid,50,0.12,44.93250000000003,0.02,0.8333333333333334,0.72,1.72,0.16635192691275055
20260769,1,2,100,no_action,50,0.12,44.93250000000003,0.12,0.0,0.0,12.0,
20260769,1,2,100,always_on,50,0.12,44.93250000000003,0.0,1.0,1.0,1.0,
20260769,1,2,100,reactive,50,0.12,44.93250000000003,0.12,0.0,0.12,12.12,
20260769,1,2,100,snapshot_tuned,50,0.12,44.93250000000003,0.08,0.3333333333333333,0.46,8.46,0.19711775020531697
20260769,1,2,100,satcap_tuned,50,0.12,44.93250000000003,0.08,0.3333333333333333,0.42,8.42,0.16635192691275055
20260769,1,2,100,delay_aware_hybrid,50,0.12,44.93250000000003,0.02,0.8333333333333334,0.72,2.7199999999999998,0.16635192691275055
20260769,2,3,1,no_action,50,0.12,44.93250000000003,0.12,0.0,0.0,0.12,
20260769,2,3,1,always_on,50,0.12,44.93250000000003,0.0,1.0,1.0,1.0,
20260769,2,3,1,reactive,50,0.12,44.93250000000003,0.1,0.16666666666666666,0.12,0.22,
20260769,2,3,1,snapshot_tuned,50,0.12,44.93250000000003,0.12,0.0,0.0,0.12,1.0
20260769,2,3,1,satcap_tuned,50,0.12,44.93250000000003,0.12,0.0,0.0,0.12,1.0
20260769,2,3,1,delay_aware_hybrid,50,0.12,44.93250000000003,0.1,0.16666666666666666,0.2,0.30000000000000004,1.0
20260769,2,3,2,no_action,50,0.12,44.93250000000003,0.12,0.0,0.0,0.24,
20260769,2,3,2,always_on,50,0.12,44.93250000000003,0.0,1.0,1.0,1.0,
20260769,2,3,2,reactive,50,0.12,44.93250000000003,0.1,0.16666666666666666,0.12,0.32,
20260769,2,3,2,snapshot_tuned,50,0.12,44.93250000000003,0.12,0.0,0.0,0.24,1.0
20260769,2,3,2,satcap_tuned,50,0.12,44.93250000000003,0.1,0.16666666666666666,0.16,0.36,0.14122051664246618
20260769,2,3,2,delay_aware_hybrid,50,0.12,44.93250000000003,0.1,0.16666666666666666,0.2,0.4,1.0
20260769,2,3,5,no_action,50,0.12,44.93250000000003,0.12,0.0,0.0,0.6,
20260769,2,3,5,always_on,50,0.12,44.93250000000003,0.0,1.0,1.0,1.0,
20260769,2,3,5,reactive,50,0.12,44.93250000000003,0.1,0.16666666666666666,0.12,0.62,
20260769,2,3,5,snapshot_tuned,50,0.12,44.93250000000003,0.0,1.0,0.76,0.76,0.11085882979830058
20260769,2,3,5,satcap_tuned,50,0.12,44.93250000000003,0.1,0.16666666666666666,0.16,0.66,0.14122051664246618
20260769,2,3,5,delay_aware_hybrid,50,0.12,44.93250000000003,0.1,0.16666666666666666,0.2,0.7,1.0
20260769,2,3,10,no_action,50,0.12,44.93250000000003,0.12,0.0,0.0,1.2,
20260769,2,3,10,always_on,50,0.12,44.93250000000003,0.0,1.0,1.0,1.0,
20260769,2,3,10,reactive,50,0.12,44.93250000000003,0.1,0.16666666666666666,0.12,1.12,
20260769,2,3,10,snapshot_tuned,50,0.12,44.93250000000003,0.0,1.0,0.76,0.76,0.11085882979830058
20260769,2,3,10,satcap_tuned,50,0.12,44.93250000000003,0.0,1.0,0.84,0.84,0.09913772617617202
20260769,2,3,10,delay_aware_hybrid,50,0.12,44.93250000000003,0.1,0.16666666666666666,0.2,1.2,1.0
20260769,2,3,20,no_action,50,0.12,44.93250000000003,0.12,0.0,0.0,2.4,
20260769,2,3,20,always_on,50,0.12,44.93250000000003,0.0,1.0,1.0,1.0,
20260769,2,3,20,reactive,50,0.12,44.93250000000003,0.1,0.16666666666666666,0.12,2.12,
20260769,2,3,20,snapshot_tuned,50,0.12,44.93250000000003,0.0,1.0,0.76,0.76,0.11085882979830058
20260769,2,3,20,satcap_tuned,50,0.12,44.93250000000003,0.0,1.0,0.84,0.84,0.09913772617617202
20260769,2,3,20,delay_aware_hybrid,50,0.12,44.93250000000003,0.0,1.0,1.0,1.0,0.09913772617617202
20260769,2,3,50,no_action,50,0.12,44.93250000000003,0.12,0.0,0.0,6.0,
20260769,2,3,50,always_on,50,0.12,44.93250000000003,0.0,1.0,1.0,1.0,
20260769,2,3,50,reactive,50,0.12,44.93250000000003,0.1,0.16666666666666666,0.12,5.12,
20260769,2,3,50,snapshot_tuned,50,0.12,44.93250000000003,0.0,1.0,0.76,0.76,0.11085882979830058
20260769,2,3,50,satcap_tuned,50,0.12,44.93250000000003,0.0,1.0,0.84,0.84,0.09913772617617202
20260769,2,3,50,delay_aware_hybrid,50,0.12,44.93250000000003,0.0,1.0,1.0,1.0,0.09913772617617202
20260769,2,3,100,no_action,50,0.12,44.93250000000003,0.12,0.0,0.0,12.0,
20260769,2,3,100,always_on,50,0.12,44.93250000000003,0.0,1.0,1.0,1.0,
20260769,2,3,100,reactive,50,0.12,44.93250000000003,0.1,0.16666666666666666,0.12,10.12,
20260769,2,3,100,snapshot_tuned,50,0.12,44.93250000000003,0.0,1.0,0.76,0.76,0.11085882979830058
20260769,2,3,100,satcap_tuned,50,0.12,44.93250000000003,0.0,1.0,0.84,0.84,0.09913772617617202
20260769,2,3,100,delay_aware_hybrid,50,0.12,44.93250000000003,0.0,1.0,1.0,1.0,0.09913772617617202
20260769,3,4,1,no_action,50,0.12,44.93250000000003,0.12,0.0,0.0,0.12,
20260769,3,4,1,always_on,50,0.12,44.93250000000003,0.0,1.0,1.0,1.0,
20260769,3,4,1,reactive,50,0.12,44.93250000000003,0.12,0.0,0.1,0.22,
20260769,3,4,1,snapshot_tuned,50,0.12,44.93250000000003,0.12,0.0,0.0,0.12,1.0
20260769,3,4,1,satcap_tuned,50,0.12,44.93250000000003,0.12,0.0,0.0,0.12,1.0
20260769,3,4,1,delay_aware_hybrid,50,0.12,44.93250000000003,0.12,0.0,0.18,0.3,1.0
20260769,3,4,2,no_action,50,0.12,44.93250000000003,0.12,0.0,0.0,0.24,
20260769,3,4,2,always_on,50,0.12,44.93250000000003,0.0,1.0,1.0,1.0,
20260769,3,4,2,reactive,50,0.12,44.93250000000003,0.12,0.0,0.1,0.33999999999999997,
20260769,3,4,2,snapshot_tuned,50,0.12,44.93250000000003,0.12,0.0,0.0,0.24,1.0
